URL,Loại BDS,Tiêu đề,Mức giá (triệu/m²),Địa chỉ chi tiết,Mức giá (triệu),Mức giá (Tỷ),Diện tích (m²),Số phòng ngủ,"Số phòng tắm, vệ sinh",Giấy tờ pháp lý,Nội thất (Cơ bản/ Đầy đủ/0),Số tầng,Mặt tiền (m),Đường vào (m),Hướng nhà,Hướng ban công,Xã/Phường,Quận/Huyện,"Địa chỉ (P,Q,TP)",Latitude,Longitude,Date
https://batdongsan.com.vn/ban-dat-duong-vo-nguyen-giap-xa-tien-duong/70m-le-phap-gia-dau-tu-mat-5-2m-o-to-vao-thoai-mai-pr42419386,Đất,"70m2 Lễ Pháp, Tiên Dương giá đầu tư mặt tiền 5.2m, đường ô tô vào thoải mái",85.0,"Đường Võ Nguyên Giáp, Xã Tiên Dương, Đông Anh, Hà Nội",5950.0,5.95,70.0,,,Có,Không có,,5.2,6.0,Bắc,,Xã Tiên Dương,Đông Anh,"Xã Tiên Dương, Đông Anh, Hà Nội",21.1526727,105.8333189,2025-03-28
https://batdongsan.com.vn/ban-dat-duong-ngoc-truc-phuong-dai-mo/co-102-ban-gan-ho-o-to-40m-mt-4-5-gia-5-x-ty-pr42418379,Đất,"Có 102! Bán đất Ngọc Trục, Đại Mỗ, gần hồ, ô tô, 40m2, MT 4.5m giá 5. X tỷ",148.75,"Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",5950.0,5.95,40.0,,,Có,Không có,,4.5,6.4,,,Phường Đại Mỗ,Nam Từ Liêm,"Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",20.9932717,105.7630172,2025-03-31
https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/manh-sieu-hiem-50m-ra-do-o-to-thong-ngoai-giao-doan-cong-vien-hoa-binh-pr42472539,Đất,"Mảnh đất siêu hiếm - 50m ra đỗ ô tô - thông Ngoại Giao Đoàn, công viên Hoà Bình",171.4697406,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",5950.0,5.95,34.7,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Phường Xuân Đỉnh,Bắc Từ Liêm,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.0748042,105.7906068,2025-03-18
https://batdongsan.com.vn/ban-dat-xa-tho-xuan/ban-gap-cu-94-4-m2-tai-dan-phuong-ha-noi-gia-6xtr-m2-pr41663899,Đất,"Bán gấp đất thổ cư 94,4m2 tại Xã Thọ Xuân, Đan Phượng, Hà Nội giá 6xtr/m2",63.02966102,"Xã Thọ Xuân, Đan Phượng, Hà Nội",5950.0,5.95,94.4,,,Có,Không có,,5.35,9.64,,,Xã Thọ Xuân,Đan Phượng,"Xã Thọ Xuân, Đan Phượng, Hà Nội",21.1273858,105.6408919,2025-04-03
https://batdongsan.com.vn/ban-dat-duong-ngoc-hoi-xa-ngoc-hoi-1/mat-o-to-tranh-vi-he-kinh-doanh-60m-chi-hon-5-ty-pr42417101,Đất,Mặt đường ô tô tránh vỉa hè kinh doanh 60m2 chỉ hơn 5 tỷ,99.16666667,"Đường Ngọc Hồi, Xã Ngọc Hồi, Thanh Trì, Hà Nội",5950.0,5.95,60.0,,,Có,Không có,,4.5,6.0,,,Xã Ngọc Hồi,Thanh Trì,"Xã Ngọc Hồi, Thanh Trì, Hà Nội",20.9233689,105.8426967,2025-03-13
https://batdongsan.com.vn/ban-dat-duong-dong-hoi-xa-dong-hoi/ban-60m-tru-anh-pr42458142,Đất,"Bán 60m2 Đông Trù, xã Đông Hội , Đông Anh",99.0,"Đường Đông Hội, thôn Đông Trù, Xã Đông Hội, Đông Anh, Hà Nội",5940.0,5.94,60.0,,,Có,Không có,,4.2,4.2,,,Xã Đông Hội,Đông Anh,"Xã Đông Hội, Đông Anh, Hà Nội",21.1396863,105.8518553,2025-03-17
https://batdongsan.com.vn/ban-dat-pho-van-hoi-phuong-duc-thang/-5-94-ti-49-5m-ngang-4-5m-trong-ly-tuong-cho-khach-hang-thich-tu-xay-hoac-chung-cu-mini-pr42332338,Đất,"5.94 tỷ Văn Hội 49.5m2, ngang 4.5m, đất trống, lý tưởng cho khách hàng thích tự xây hoặc CC mini",120.0,"Phố Văn Hội, Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",5940.0,5.94,49.5,,,Có,Không có,,4.5,2.5,,,Phường Đức Thắng,Bắc Từ Liêm,"Phường Đức Thắng, Bắc Từ Liêm, Hà Nội",21.078175,105.7759044,2025-03-18
https://batdongsan.com.vn/ban-dat-xa-xa-yen-vien/duong-ha-gia-lam-ngo-oto-tai-chi-65-tr-m-co-hoi-dau-tu-sang-gia-pr42347947,Đất,"Dương Hà, Gia Lâm, đất ngõ oto tải, chỉ 65 tr/m2! Cơ hội đầu tư sáng giá",65.05494505,"Xã Xã Yên Viên, Gia Lâm, Hà Nội",5920.0,5.92,91.0,,,Có,Không có,,5.0,4.0,,,Xã Xã Yên Viên,Gia Lâm,"Xã Xã Yên Viên, Gia Lâm, Hà Nội",21.0900361,105.9137494,2025-03-27
https://batdongsan.com.vn/ban-dat-xa-duc-thuong/lo-2-mat-tien-o-to-tranh-nhau-thon-cuu-quan-pr42437970,Đất,"Lô đất 2 mặt tiền, ô tô tránh nhau thôn Cựu Quán",100.0,"Xã Đức Thượng, Hoài Đức, Hà Nội",5910.0,5.91,59.1,,,Có,Không có,,4.0,6.0,Đông - Nam,,Xã Đức Thượng,Hoài Đức,"Xã Đức Thượng, Hoài Đức, Hà Nội",21.0752464,105.6856103,2025-03-14
https://batdongsan.com.vn/ban-dat-xa-uy-no/ban-gia-sieu-hoi-tai-kinh-dong-anh-ha-i-77-trieu-76-8m2-pr42439357,Đất,"Bán đất giá siêu hời tại Kính Nỗ, Uy Nỗ, Đông Anh, Hà Nội, 77 triệu, 76.8m2",76.953125,"Thôn Kính Nỗ, Xã Uy Nỗ, Đông Anh, Hà Nội",5910.0,5.91,76.8,,,Có,Không có,,4.0,4.0,Bắc,,Xã Uy Nỗ,Đông Anh,"Xã Uy Nỗ, Đông Anh, Hà Nội",21.1391877,105.8584423,2025-03-15
https://batdongsan.com.vn/ban-dat-xa-viet-hung-2/ban-gap-nen-79m2-tai-dong-anh-ha-noi-gia-5-9-ty-pr42450346,Đất,"Bán gấp đất nền 79m2 tại Xã Việt Hùng, Đông Anh, Hà Nội, giá 5,9 tỷ",74.6835443,"Xã Việt Hùng, Đông Anh, Hà Nội",5900.0,5.9,79.0,,,Có,Không có,,4.0,3.3,Đông,,Xã Việt Hùng,Đông Anh,"Xã Việt Hùng, Đông Anh, Hà Nội",21.1367662,105.8760518,2025-03-16
https://batdongsan.com.vn/ban-dat-phuong-thach-ban-1/chu-manh-rong-66m2-o-co-linh-gia-90tr-m2-pr42472627,Đất,Chủ bán mảnh đất rộng 66m2 ở Thạch Bàn - Cổ Linh giá 90tr/m2,89.39393939,"Phường Thạch Bàn, Long Biên, Hà Nội",5900.0,5.9,66.0,,,Có,Không có,,5.2,2.5,Đông - Nam,,Phường Thạch Bàn,Long Biên,"Phường Thạch Bàn, Long Biên, Hà Nội",21.0208848,105.9163931,2025-03-18
https://batdongsan.com.vn/ban-dat-duong-uy-no-xa-uy-no/ban-gap-nen-73m2-tai-dong-anh-ha-i-5-9-ty-thong-o-to-vi-tri-dep-sieu-dac-dia-pr42491769,Đất,"Bán gấp đất nền 73m2 tại Uy Nỗ, Đông Anh, Hà Nội, 5,9 tỷ. Thông ô tô, vị trí đẹp, siêu đắc địa",80.82191781,"Đường Uy Nỗ, Xã Uy Nỗ, Đông Anh, Hà Nội",5900.0,5.9,73.0,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Xã Uy Nỗ,Đông Anh,"Xã Uy Nỗ, Đông Anh, Hà Nội",21.1391877,105.8584423,2025-03-20
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-cu-khoi/ban-manh-vang-long-bien-lo-goc-oto-vao-trong-73m2-mt4m-gia-chi-5-9-ty-pr42428678,Đất,"Bán mảnh đất vàng Bát Khối, Long Biên. Lô góc, oto vào trong đất. 73m2, MT4m. Giá chỉ 5.9 tỷ",80.82191781,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội",5900.0,5.9,73.0,,,Có,Không có,,4.0,4.0,,,Phường Cự Khối,Long Biên,"Phường Cự Khối, Long Biên, Hà Nội",21.0077077,105.90298,2025-03-24
https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/-lo-hiem-con-sot-lai-gan-cho-loc-cv-hoa-binh-gia-5-9-ty-pr42472951,Đất,"Xuân Đỉnh, lô đất hiếm còn sót lại, gần chợ Xuân Lộc, CV Hòa Bình, giá: 5.9 tỷ",168.5714286,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",5900.0,5.9,35.0,,,Có,Không có,,5.66,5.0,,,Phường Xuân Đỉnh,Bắc Từ Liêm,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.0748042,105.7906068,2025-03-18
https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/chinh-chu-ban-cv-hoa-binh-cho-dau-moi-35m2-mat-ngo-o-to-gan-gia-hon-6-ty-pr42368817,Đất,"Chính chủ bán đất Xuân Đỉnh - CV Hòa Bình chợ đầu mối, 35m2. Mặt ngõ, ô tô gần. Giá hơn 5,9 tỷ",168.5714286,"Ngõ 355, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",5900.0,5.9,35.0,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Phường Xuân Đỉnh,Bắc Từ Liêm,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.0748042,105.7906068,2025-03-19
https://batdongsan.com.vn/ban-dat-phuong-phuc-loi/ban-gap-45m2-vuong-van-oto-vao-tai-to-1-long-bien-ha-noi-gia-thoa-thuan-pr42259733,Đất,"Chính chủ bán gấp lô đất 45m2 MT 3.75m vuông vắn, oto đỗ cửa tại tổ 1 Phúc Lợi Long Biên giá 5.9 tỷ",131.1111111,"Phường Phúc Lợi, Long Biên, Hà Nội",5900.0,5.9,45.0,,,Có,Không có,,3.75,3.6399999999999997,,,Phường Phúc Lợi,Long Biên,"Phường Phúc Lợi, Long Biên, Hà Nội",21.0416204,105.9257545,2025-04-01
https://batdongsan.com.vn/ban-dat-phuong-xuan-dinh/ban-gap-manh-sieu-hiem-37m2-mat-tien-4-3m-lo-goc-2-thoang-vinh-vien-pr42428638,Đất,"Bán Gấp mảnh đất siêu hiếm xuân Đỉnh, 37m2 mặt tiền 4.3m lô góc 2 thoáng vĩnh viễn",159.4594595,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",5900.0,5.9,37.0,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Phường Xuân Đỉnh,Bắc Từ Liêm,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",21.0748042,105.7906068,2025-03-14
https://batdongsan.com.vn/ban-dat-duong-le-trong-tan-phuong-la-khe/ban-tai-5-9-ty-35-m2-gia-tot-uy-tin-ha-dong-ha-noi-pr42431921,Đất,"Bán đất tại Lê Trọng Tấn, 5,9 tỷ, 36 m2, giá tốt, uy tín, Hà Đông, Hà Nội",163.8888889,"Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",5900.0,5.9,36.0,,,Có,Không có,,6.65,5.0,,,Phường La Khê,Hà Đông,"Phường La Khê, Hà Đông, Hà Nội",20.9706711,105.7754762,2025-03-14
https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-co-nhue-1/ban-tu-liem-sieu-hiem-chi-hon-5-ty-dt-36m2-2-thoang-lh-gap-pr42483404,Đất,"Bán đất Xuân Đỉnh Từ Liêm, siêu hiếm chỉ hơn 5 tỷ. DT 36m2, 2 thoáng. LH gấp 0898 161 ***",163.8888889,"Đường Xuân Đỉnh, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",5900.0,5.9,36.0,,,Có,Không có,,4.23,2.5,,,Phường Cổ Nhuế 1,Bắc Từ Liêm,"Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",21.0511128,105.7833144,2025-03-19
https://batdongsan.com.vn/ban-dat-duong-32-xa-duc-thuong/can-tien-ban-nhanh-thon-noi-hoai-hn-54-m2-oto-vao-nha-gia-dau-tu-pr42448584,Đất,Hiếm-Cần tiền bán nhanh đất - Đức Thượng Hoài Đức HN- 54 m2 Ô Tô vào nhà KD Giá Đầu Tư,109.2592593,"Đường 32, Xã Đức Thượng, Hoài Đức, Hà Nội",5900.0,5.9,54.0,,,Có,Không có,,4.5,6.0,,,Xã Đức Thượng,Hoài Đức,"Xã Đức Thượng, Hoài Đức, Hà Nội",21.0752464,105.6856103,2025-03-16
https://batdongsan.com.vn/ban-dat-duong-tay-tuu-phuong-tay-tuu/ban-gap-btl-o-to-do-cua-lo-goc-64m-gia-5-x-ty-pr42335680,Đất,"Bán gấp đất Tây Tựu - BTL, ô tô đỗ cửa, lô góc 64m2 giá 5.X tỷ",92.1875,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",5900.0,5.9,64.0,,,Có,Không có,,5.0,3.0,,,Phường Tây Tựu,Bắc Từ Liêm,"Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",21.0706439,105.7340397,2025-03-18
https://batdongsan.com.vn/ban-dat-xa-bat-trang-1/chinh-chu-can-ban-56m2-dong-du-ngay-ho-mat-tien-4-5m-ngo-thong-xe-7-cho-gia-5-75-ty-pr42444536,Đất,"Chính chủ, cần bán 56m2 đất Đông Dư, ngay hồ, mặt tiền 4.5m, ngõ thông xe 7 chỗ, giá 5.9 tỷ",105.3571429,"Xã Bát Tràng, Gia Lâm, Hà Nội",5900.0,5.9,56.0,,,Có,Không có,,4.45,4.0,,,Xã Bát Tràng,Gia Lâm,"Xã Bát Tràng, Gia Lâm, Hà Nội",20.9796328,105.9146403,2025-03-26
https://batdongsan.com.vn/ban-dat-duong-le-phap-xa-tien-duong/ban-tai-dong-anh-ha-noi-dong-anh-ha-noi-5-9-ty-73-9-m2-hang-hot-pr42483190,Đất,"Bán đất tại Đường Lễ Pháp, Tiên Dương, Đông Anh, Hà Nội, Đông Anh, Hà Nội, 5,9 tỷ, 73,9 m2 hàng hot",79.8376184,"Đường Lễ Pháp, Xã Tiên Dương, Đông Anh, Hà Nội",5900.0,5.9,73.9,,,Có,Không có,,4.2,5.0,Đông - Bắc,,Xã Tiên Dương,Đông Anh,"Xã Tiên Dương, Đông Anh, Hà Nội",21.1526727,105.8333189,2025-03-19
https://batdongsan.com.vn/ban-dat-xa-hai-boi/nam-o-giua-2-cau-nhat-tan-va-thang-long-di-chuyen-huong-nao-cung-tien-mo-mat-ra-thay-tp-thong-minh-pr42414126,Đất,Nằm ở giữa 2 cầu Nhật Tân và Thăng Long di chuyển hướng nào cũng tiện mở mắt ra thấy tp thông minh,68.36616454,"Xóm 1, Xã Hải Bối, Đông Anh, Hà Nội",5900.0,5.9,86.3,,,Có,Không có,,4.0,4.0,,,Xã Hải Bối,Đông Anh,"Xã Hải Bối, Đông Anh, Hà Nội",21.1168799,105.803121,2025-03-13
https://batdongsan.com.vn/ban-dat-xa-hai-boi/-sieu-dep-oto-7-cho-vao-dt-87m2-gia-5-9t-cach-toa-nha-108-tang-tp-thong-minh-khoang-500m-pr42485684,Đất,"Đất siêu đẹp oto 7 chỗ vào đất, 87m2 giá 5,9 tỷ. Cách tòa nhà 108 tầng TP thông minh khoảng 500m",67.81609195,"Xã Hải Bối, Đông Anh, Hà Nội",5900.0,5.9,87.0,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Xã Hải Bối,Đông Anh,"Xã Hải Bối, Đông Anh, Hà Nội",21.1168799,105.803121,2025-03-20
https://batdongsan.com.vn/ban-dat-xa-hoang-van-thu-5/hang-moi-chia-5-lo-qua-dinh-lai-ngay-khi-mua-dt-535m2-full-tho-cu-duong-xe-tai-vao-dat-pr42458646,Đất,Hàng mới chia 5 lô quá đỉnh. Lãi ngay khi mua. DT: 535m2 full thổ cư - đường xe tải vào đất,11.02803738,"Xã Hoàng Văn Thụ, Chương Mỹ, Hà Nội",5900.0,5.9,535.0,,,Có,Không có,,26.0,5.0,,,Xã Hoàng Văn Thụ,Chương Mỹ,"Xã Hoàng Văn Thụ, Chương Mỹ, Hà Nội",20.8595873,105.6353878,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-5-thi-tran-trau-quy/-kinh-doanh-hang-toc-oto-tranh-pr41762291,Đất,Đất kinh doanh hàng quý tộc đường oto tránh,151.025641,"Đường 5, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",5890.0,5.89,39.0,,,Có,Không có,,4.0,7.0,Đông - Bắc,,Thị trấn Trâu Quỳ,Gia Lâm,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",21.0120565,105.9331088,2025-03-31
https://batdongsan.com.vn/ban-dat-phuong-thuong-thanh-1/-p-chia-lo-oto-qua-cua-20m-ra-oto-tranh-de-xe-oto-ngay-dem-pr42417065,Đất,"Đất P Thượng Thanh chia lô oto qua cửa 20m ra oto tránh, để xe oto ngày đêm",95.0,"Phường Thượng Thanh, Long Biên, Hà Nội",5890.0,5.89,62.0,,,Có,Không có,,4.41,3.0,,,Phường Thượng Thanh,Long Biên,"Phường Thượng Thanh, Long Biên, Hà Nội",21.0658534,105.8830616,2025-03-24
https://batdongsan.com.vn/ban-dat-duong-3-8-xa-xuan-non/x5-luong-quy-dong-anh-hn-gia-re-pr42298245,Đất,X5 Lương Quy - Xuân Nộn - Đông Anh - HN giá rẻ,74.05063291,"Đường 3, Xã Xuân Nộn, Đông Anh, Hà Nội",5850.0,5.85,79.0,,,Có,Không có,,5.0,7.0,,,Xã Xuân Nộn,Đông Anh,"Xã Xuân Nộn, Đông Anh, Hà Nội",21.175135,105.8568562,2025-03-15
https://batdongsan.com.vn/ban-dat-xa-nam-hong-3/ban-79m2-cuc-dep-thon-dia-gan-cao-toc-bac-thang-long-noi-bai-pr42428691,Đất,Bán 79m2 cực đẹp thôn Đìa - Nam Hồng gần cao tốc Bắc Thăng Long - Nội Bài,74.05063291,"Xã Nam Hồng, Đông Anh, Hà Nội",5850.0,5.85,79.0,,,Có,Không có,,4.82,5.0,Đông,,Xã Nam Hồng,Đông Anh,"Xã Nam Hồng, Đông Anh, Hà Nội",21.1678758,105.7852402,2025-03-25
https://batdongsan.com.vn/ban-dat-duong-tay-tuu-phuong-tay-tuu/-dep-o-to-gan-pho-khong-quy-hoach-pr42136319,Đất,"Đất đẹp Tây Tựu, ô tô, gần phố, không quy hoạch",106.3636364,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",5850.0,5.85,55.0,,,Có,Không có,,3.8,4.0,,,Phường Tây Tựu,Bắc Từ Liêm,"Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",21.0706439,105.7340397,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-tay-tuu-phuong-tay-tuu/ban-tai-bac-tu-liem-ha-noi-6-6-ty-55m2-pr41968379,Đất,"ĐẤT NỀN - SỔ ĐỎ RIÊNG - Ô TÔ ĐỖ CỬA - XÂY DỰNG NGAY Tây Tựu, Bắc Từ Liêm, Hà Nội, 5,85 tỷ, 55m2",106.3636364,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",5850.0,5.85,55.0,,,Có,Không có,,3.8,4.0,,,Phường Tây Tựu,Bắc Từ Liêm,"Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",21.0706439,105.7340397,2025-03-20
https://batdongsan.com.vn/ban-dat-duong-tay-tuu-phuong-tay-tuu/-nen-bac-tu-liem-ha-noi-gia-5-85-ty-dien-tich-55m2-sieu-hot-pr42496013,Đất,"Đất nền Tây Tựu, Bắc Từ Liêm, Hà Nội, giá 5,85 tỷ, diện tích 55m2 siêu hot",106.3636364,"Đường Tây Tựu, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",5850.0,5.85,55.0,,,Có,Không có,,3.8,2.5,,,Phường Tây Tựu,Bắc Từ Liêm,"Phường Tây Tựu, Bắc Từ Liêm, Hà Nội",21.0706439,105.7340397,2025-03-21
https://batdongsan.com.vn/ban-dat-duong-tang-mi-xa-nam-hong-3/chu-can-ban-gap-my-dong-anh-90m2-mt-5m-5-850-ty-pr42453535,Đất,"Chủ cần bán gấp đất Tầng My, Nam Hồng, Đông Anh 90m2, MT 5m, 5.850 tỷ, 0987 522 ***",65.0,"Đường Tằng Mi, Xã Nam Hồng, Đông Anh, Hà Nội",5850.0,5.85,90.0,,,Không có,Không có,,8.304324494949494,7.652945472249271,,,Xã Nam Hồng,Đông Anh,"Xã Nam Hồng, Đông Anh, Hà Nội",21.1678758,105.7852402,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-luong-quy-xa-xuan-non/ban-lo-goc-dau-gia-x5-76m2-pr42288204,Đất,Bán lô góc đấu giá x5 - Lương Quy - Xuân Nộn 76m2,76.97368421,"Đường Lương Quy, Xã Xuân Nộn, Đông Anh, Hà Nội",5850.0,5.85,76.0,,,Có,Không có,,7.0,6.0,Đông - Bắc,,Xã Xuân Nộn,Đông Anh,"Xã Xuân Nộn, Đông Anh, Hà Nội",21.175135,105.8568562,2025-03-16
https://batdongsan.com.vn/ban-dat-duong-lien-thon-xa-nguyen-trai-5/266m-tho-cu-gan-du-an-himlam-gia-22-trieu-m-vinh-mo-trai-pr41812845,Đất,"266m2 đất thổ cư gần dự án Himlam, giá 22 triệu/m2 Thôn Vĩnh Mộ, xã Nguyễn Trãi. 0968 811 ***",21.9924812,"Đường Liên Thôn, Xã Nguyễn Trãi, Thường Tín, Hà Nội",5850.0,5.85,266.0,,,Có,Không có,,11.0,3.0,,,Xã Nguyễn Trãi,Thường Tín,"Xã Nguyễn Trãi, Thường Tín, Hà Nội",20.8476414,105.8554513,2025-03-22
https://batdongsan.com.vn/ban-dat-xa-mai-lam/chu-ngu-quen-gui-ban-76m-thon-thai-binh-dong-anh-pr42191107,Đất,Chủ ngủ quên gửi bán 76m2 thôn Thái Bình - Mai Lâm - Đông Anh,76.97368421,"Xã Mai Lâm, Đông Anh, Hà Nội",5850.0,5.85,76.0,,,Có,Không có,,4.48,3.5,Đông - Bắc,,Xã Mai Lâm,Đông Anh,"Xã Mai Lâm, Đông Anh, Hà Nội",21.0870535,105.8874594,2025-04-02
https://batdongsan.com.vn/ban-dat-duong-thuy-linh-phuong-linh-nam/-52m-mat-ngo-o-to-tai-thong-cac-vuong-van-o-kinh-doanh-cho-thue-tot-pr42341414,Đất,Thúy Lĩnh 52m2 mặt ngõ ô tô tải - thông các đường - vuông vắn - ở kinh doanh cho thuê tốt,111.9230769,"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",5820.0,5.82,52.0,,,Có,Không có,,4.0,5.5,Bắc,,Phường Lĩnh Nam,Hoàng Mai,"Phường Lĩnh Nam, Hoàng Mai, Hà Nội",20.9805771,105.8912598,2025-03-15
https://batdongsan.com.vn/ban-dat-xa-song-phuong-1/ban-dep-tai-hoai-duc-ha-noi-57-trieu-m2-104-m2-pr42347642,Đất,"Bán đất đẹp tại Xã Song Phương, Hoài Đức, Hà Nội, 56 triệu / m2, 104 m2",55.96153846,"Xã Song Phương, Hoài Đức, Hà Nội",5820.0,5.82,104.0,,,Có,Không có,,5.42,4.0,Đông - Nam,,Xã Song Phương,Hoài Đức,"Xã Song Phương, Hoài Đức, Hà Nội",21.0180676,105.6939124,2025-03-18
https://batdongsan.com.vn/ban-dat-xa-nguyen-khe/ban-66-7m2-dau-gia-dai-bang-gia-chi-hon-5-ty-pr42511155,Đất,"Bán 66,7m2 đất Đấu Giá - Đại Bằng Nguyên Khê giá chỉ hơn 5 tỷ.",88.03030303,"Nguyên Khê, Đông Anh, Hà Nội",5810.0,5.81,66.0,,,Có,Không có,,6.0,8.0,Nam,,Nguyên Khê,Đông Anh,"Nguyên Khê, Đông Anh, Hà Nội",21.1702673,105.8332871,2025-03-22
https://batdongsan.com.vn/ban-dat-duong-mai-hien-xa-mai-lam/cuc-hiem-83m-dong-anh-pr42360774,Đất,Cực hiếm 83m2 Mai Hiên - Mai Lâm - Đông Anh,70.0,"Đường Mai Hiên, Xã Mai Lâm, Đông Anh, Hà Nội",5810.0,5.81,83.0,,,Có,Không có,,9.84,3.5,,,Xã Mai Lâm,Đông Anh,"Xã Mai Lâm, Đông Anh, Hà Nội",21.0870535,105.8874594,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-tay-son-thi-tran-phung/co-hoi-dau-tu-ban-70m2-vi-tri-dac-dia-18m-ra-pho-o-to-vao-gia-tot-pr42400571,Đất,"Duy nhất ! đất thị trấn Phùng 70m2*MT5m, vị trí đắc địa, 18m ra phố, ô tô vào đất, giá rẻ đầu tư",83.0,"Đường Tây Sơn, Thị trấn Phùng, Đan Phượng, Hà Nội",5810.0,5.81,70.0,,,Có,Không có,,5.0,7.1,,,Thị trấn Phùng,Đan Phượng,"Thị trấn Phùng, Đan Phượng, Hà Nội",21.0871597,105.6637245,2025-04-02
https://batdongsan.com.vn/ban-dat-duong-6-4-phuong-dong-mai-1/ban-dich-vu-vien-ngoc-an-phia-tay-ha-noi-manh-hua-thinh-vuong-va-tien-nghi-pr42494354,Đất,Bán đất dịch vụ Đồng Mai - viên ngọc ẩn phía Tây Hà Nội - mảnh đất hứa thịnh vượng và tiện nghi,116.0,"Đường 6, Phường Đồng Mai, Hà Đông, Hà Nội",5800.0,5.8,50.0,,,Có,Không có,,4.0,10.0,,,Phường Đồng Mai,Hà Đông,"Phường Đồng Mai, Hà Đông, Hà Nội",20.8873699,105.8076561,2025-03-20
https://batdongsan.com.vn/ban-dat-duong-van-noi-xa-van-noi/ban-gap-nen-tai-dong-anh-ha-69-trieu-m2-84-m2-pr42451444,Đất,"Bán gấp đất tại Vân Nội, Đông Anh, Hà Nội, 69 triệu / m2, 84 m2",69.04761905,"Đường Vân Nội, Xã Vân Nội, Đông Anh, Hà Nội",5800.0,5.8,84.0,,,Có,Không có,,8.304324494949494,7.652945472249271,,,Xã Vân Nội,Đông Anh,"Xã Vân Nội, Đông Anh, Hà Nội",21.1526719,105.815577,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-dt-87-xa-yen-bai/ban-truc-chinh-ba-vi-gan-dai-hoc-quoc-gia-kinh-doanh-tot-550m-mt10m-5-8-ty-lh-pr42113040,Đất,"Bán đất trục trung tâm Yên Bài Ba Vì, gần Làng VH, gần Đại Học QG, kinh doanh tốt 550m MT10m 5.8 tỷ",10.54545455,"Đường ĐT 87, Xã Yên Bài, Ba Vì, Hà Nội",5800.0,5.8,550.0,,,Có,Không có,,10.0,12.0,,,Xã Yên Bài,Ba Vì,"Xã Yên Bài, Ba Vì, Hà Nội",21.0429266,105.4492722,2025-03-17
https://batdongsan.com.vn/ban-dat-duong-du-ngoai-xa-mai-lam/-5-8-ty-90m2-hang-hiem-tai-dong-anh-ha-noi-pr42511141,Đất,"Du Ngoại, 5,8 tỷ, 90m2, hàng hiếm tại Đông Anh, Hà Nội",64.44444444,"Đường Du Ngoại, Xã Mai Lâm, Đông Anh, Hà Nội",5800.0,5.8,90.0,,,Có,Không có,,5.0,3.0,,,Xã Mai Lâm,Đông Anh,"Xã Mai Lâm, Đông Anh, Hà Nội",21.0870535,105.8874594,2025-03-22
